HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported,Amount_Spent
Europa,True,P,TRA,27.0,True,True,0.0
Europa,True,P,TRA,29.0,False,True,0.0
Earth,True,S,CAN,14.0,False,True,708.0
Earth,False,P,TRA,14.0,False,False,766.0
Earth,True,S,TRA,17.0,False,True,0.0
Earth,False,S,TRA,35.0,False,True,884.0
Earth,False,S,TRA,36.0,False,False,750.0
Mars,False,S,TRA,51.0,False,False,1074.0
Earth,False,S,TRA,54.0,False,False,708.0
Europa,False,S,TRA,37.0,False,True,3906.0
Earth,False,P,TRA,37.0,False,False,1608.0
Earth,False,P,TRA,24.0,False,True,827.0
Mars,False,S,TRA,34.0,False,False,1216.0
Earth,False,S,TRA,38.0,False,False,2428.0
Earth,True,P,TRA,28.0,False,True,0.0
Earth,False,P,TRA,0.0,False,True,0.0
Earth,False,P,TRA,16.0,False,False,875.0
Earth,False,P,TRA,25.0,False,False,879.0
Earth,False,S,CAN,22.0,False,True,761.0
Mars,True,P,TRA,24.0,False,True,0.0
Earth,False,P,PSO,37.0,False,True,681.0
Mars,False,P,TRA,21.0,False,True,1121.0
Europa,False,S,TRA,53.0,False,True,0.0
Europa,False,P,TRA,0.0,False,True,0.0
Europa,True,P,TRA,2.0,False,False,0.0
Europa,True,P,TRA,64.0,False,True,0.0
Europa,False,P,TRA,24.0,False,False,6876.0
Europa,True,P,TRA,40.0,False,True,0.0
Europa,False,P,TRA,32.0,False,False,7166.0
Europa,False,P,CAN,54.0,True,False,2743.0
Earth,True,S,TRA,30.0,False,True,0.0
Europa,False,P,CAN,37.0,False,False,3072.0
Mars,False,S,TRA,20.0,False,False,3540.0
Mars,False,P,TRA,22.0,False,False,1769.0
Earth,False,S,PSO,57.0,False,False,684.0
Earth,True,S,TRA,34.0,False,True,0.0
Europa,False,P,TRA,51.0,False,False,4447.0
Mars,True,P,TRA,47.0,False,False,0.0
Earth,False,P,TRA,22.0,False,False,627.0
Europa,False,P,TRA,36.0,False,False,4426.0
Earth,True,P,TRA,16.0,False,True,0.0
Mars,False,P,TRA,60.0,False,False,1775.0
Mars,False,S,TRA,39.0,False,True,2598.0
Mars,False,S,TRA,18.0,False,True,2935.0
Europa,True,S,CAN,30.0,False,True,0.0
Mars,False,S,TRA,45.0,False,False,1821.0
Earth,False,S,TRA,30.0,False,False,1150.0
Earth,False,S,TRA,21.0,False,False,1048.0
Mars,False,S,TRA,0.0,False,True,0.0
Mars,False,P,CAN,51.0,False,True,2663.0
Mars,False,P,TRA,22.0,False,False,1173.0
Europa,False,P,TRA,26.0,False,True,1587.0
Earth,False,P,TRA,10.0,False,False,0.0
Earth,False,S,TRA,21.0,False,False,787.0
Earth,True,P,CAN,14.0,False,True,0.0
Earth,False,P,TRA,26.0,False,False,792.0
Earth,False,P,TRA,43.0,False,True,1863.0
Earth,False,P,PSO,22.0,False,True,594.0
Earth,False,S,TRA,22.0,False,False,723.0
Earth,True,P,PSO,23.0,False,True,0.0
Europa,True,S,TRA,25.0,False,True,0.0
Europa,False,S,TRA,35.0,False,True,0.0
Earth,False,P,TRA,30.0,False,False,791.0
Earth,True,P,TRA,37.0,False,True,0.0
Earth,False,P,CAN,21.0,False,False,705.0
Earth,False,S,CAN,36.0,False,True,751.0
Earth,False,P,TRA,13.0,False,False,918.0
Earth,False,P,CAN,22.0,False,False,694.0
Earth,True,S,TRA,36.0,False,True,708.0
Earth,False,S,TRA,17.0,False,True,708.0
Europa,True,P,CAN,38.0,False,True,0.0
Mars,False,P,TRA,34.0,False,False,5962.0
Mars,False,P,TRA,20.0,False,True,0.0
Earth,False,P,TRA,17.0,False,False,708.0
Earth,True,S,PSO,36.0,False,True,0.0
Europa,False,P,CAN,52.0,False,True,2389.0
Europa,True,P,CAN,32.0,False,True,0.0
Europa,True,P,CAN,35.0,False,True,0.0
Europa,True,P,CAN,27.0,False,True,0.0
Europa,False,P,TRA,36.0,False,False,4165.0
Europa,False,P,TRA,36.0,False,False,5047.0
Mars,False,S,CAN,21.0,False,False,1074.0
Mars,False,P,TRA,33.0,False,False,1182.0
Earth,False,S,TRA,40.0,False,False,907.0
Earth,False,P,TRA,24.0,False,True,692.0
Earth,False,S,TRA,35.0,False,True,885.0
Mars,True,P,TRA,29.0,False,True,0.0
Mars,False,S,TRA,33.0,False,False,1013.0
Earth,False,S,TRA,51.0,False,False,982.0
Mars,True,P,TRA,10.0,False,True,0.0
Earth,True,S,TRA,41.0,False,True,0.0
Earth,False,P,CAN,26.0,False,True,719.0
Earth,False,S,TRA,39.0,False,False,799.0
Mars,False,P,TRA,14.0,False,False,1040.0
Mars,False,P,TRA,28.0,False,False,1182.0
Earth,False,P,TRA,18.0,False,False,949.0
Mars,False,P,TRA,41.0,False,False,3173.0
Europa,False,P,TRA,33.0,False,True,3552.0
Earth,False,P,TRA,26.0,False,False,1040.0
Mars,True,P,TRA,31.0,False,True,1074.0
Earth,False,S,TRA,63.0,False,False,2451.0
Earth,False,S,TRA,30.0,False,False,708.0
Europa,False,P,TRA,27.0,False,True,3221.0
Earth,False,P,TRA,47.0,False,False,2993.0
Mars,False,P,TRA,37.0,False,True,2000.0
Earth,False,S,TRA,14.0,False,False,1572.0
Earth,False,S,TRA,27.0,False,False,3160.0
Mars,False,P,TRA,61.0,False,False,1719.0
Earth,False,S,TRA,39.0,False,False,791.0
Earth,False,S,TRA,22.0,False,False,708.0
Earth,False,S,TRA,30.0,False,False,970.0
Earth,False,S,TRA,26.0,False,False,902.0
Europa,False,S,TRA,25.0,False,False,5979.0
Mars,False,P,TRA,42.0,False,False,1074.0
Europa,False,P,TRA,33.0,False,False,18166.0
Europa,False,P,TRA,60.0,False,False,2758.0
Earth,True,S,CAN,16.0,False,True,0.0
Earth,False,P,TRA,50.0,False,True,744.0
Earth,False,S,TRA,22.0,False,False,701.0
Earth,False,S,PSO,15.0,False,False,961.0
Mars,False,P,TRA,27.0,False,False,1074.0
Earth,False,P,CAN,58.0,False,False,676.0
Earth,True,S,TRA,48.0,False,True,708.0
Europa,True,S,CAN,36.0,False,True,3552.0
Europa,False,S,TRA,60.0,False,False,8903.0
Europa,True,S,TRA,46.0,False,True,0.0
Europa,False,P,TRA,58.0,False,True,4093.0
Earth,True,P,TRA,40.0,False,False,0.0
Earth,True,P,TRA,3.0,False,True,708.0
Earth,False,P,CAN,23.0,False,False,700.0
Earth,False,S,PSO,21.0,False,True,644.0
Earth,True,S,CAN,29.0,False,True,0.0
Europa,True,P,CAN,23.0,False,True,0.0
Europa,True,P,CAN,41.0,False,True,0.0
Earth,False,P,TRA,20.0,False,False,818.0
Earth,False,P,TRA,24.0,False,False,889.0
Mars,False,P,TRA,21.0,False,False,2718.0
Mars,False,P,TRA,55.0,False,False,1288.0
Earth,False,P,TRA,21.0,False,False,558.0
Earth,True,P,CAN,42.0,False,True,0.0
Earth,False,P,TRA,40.0,False,False,2991.0
Mars,True,P,TRA,30.0,False,True,1074.0
Europa,True,P,TRA,26.0,False,True,0.0
Earth,True,P,PSO,43.0,False,False,0.0
Earth,False,S,TRA,20.0,False,False,1549.0
Earth,False,S,PSO,19.0,False,False,689.0
Europa,False,P,TRA,40.0,False,True,4313.0
Earth,True,S,PSO,17.0,False,True,0.0
Earth,False,P,TRA,62.0,False,False,836.0
Earth,True,P,TRA,32.0,False,False,708.0
Earth,True,P,TRA,37.0,False,False,0.0
Earth,False,P,TRA,40.0,False,False,789.0
Earth,False,P,CAN,25.0,False,False,674.0
Europa,True,S,CAN,17.0,False,True,0.0
Europa,True,S,TRA,46.0,False,True,0.0
Europa,False,S,TRA,38.0,False,False,9857.0
Europa,False,S,CAN,43.0,True,False,2956.0
Europa,False,S,CAN,28.0,False,True,8329.0
Europa,True,S,TRA,31.0,True,True,0.0
Europa,True,S,PSO,35.0,False,True,0.0
Earth,False,P,TRA,19.0,False,True,771.0
Earth,False,S,TRA,24.0,False,False,761.0
Mars,False,P,CAN,20.0,False,False,1074.0
Europa,False,S,TRA,16.0,False,True,1633.0
Europa,True,S,CAN,45.0,False,True,0.0
Earth,False,P,TRA,19.0,False,False,909.0
Earth,False,S,TRA,23.0,False,True,1400.0
Earth,False,P,TRA,19.0,False,False,886.0
Mars,False,S,TRA,32.0,False,False,1074.0
Earth,False,S,TRA,41.0,False,True,889.0
Earth,False,P,TRA,30.0,False,False,1554.0
Europa,False,S,CAN,41.0,False,False,17395.0
Mars,False,P,TRA,7.0,False,True,0.0
Earth,False,P,TRA,39.0,False,True,882.0
Earth,False,P,TRA,47.0,False,True,872.0
Earth,False,S,TRA,21.0,False,False,620.0
Earth,True,P,TRA,29.0,False,True,708.0
Earth,False,P,TRA,19.0,False,False,889.0
Mars,False,S,TRA,50.0,False,True,0.0
Europa,False,P,TRA,28.0,False,False,2051.0
Mars,False,P,TRA,38.0,False,False,1183.0
Earth,False,S,PSO,24.0,False,False,753.0
Europa,False,S,CAN,31.0,False,False,3552.0
Europa,True,P,TRA,38.0,False,True,0.0
Europa,True,P,CAN,26.0,False,True,0.0
Earth,False,P,TRA,28.0,False,False,0.0
Europa,True,S,CAN,45.0,False,True,0.0
Europa,True,S,TRA,47.0,False,True,0.0
Europa,True,S,TRA,60.0,False,True,0.0
Earth,False,P,CAN,42.0,False,True,718.0
Earth,False,S,TRA,43.0,False,False,708.0
Earth,True,P,PSO,17.0,False,False,0.0
Earth,True,P,TRA,17.0,False,False,708.0
Earth,True,S,TRA,20.0,False,False,0.0
Earth,False,P,TRA,18.0,False,False,1800.0
Mars,False,P,TRA,24.0,False,False,1074.0
Earth,False,P,CAN,25.0,False,False,702.0
Earth,False,P,PSO,20.0,False,False,1548.0
Earth,False,P,TRA,23.0,False,False,704.0
Europa,True,S,TRA,48.0,False,True,0.0
Europa,False,S,CAN,26.0,False,True,5009.0
Europa,True,S,CAN,36.0,False,True,3552.0
Europa,True,S,CAN,27.0,False,True,0.0
Europa,False,P,CAN,41.0,False,True,2774.0
Earth,True,S,TRA,21.0,False,True,0.0
Mars,False,S,TRA,71.0,False,False,1298.0
Earth,True,S,TRA,64.0,False,False,0.0
Europa,False,S,TRA,33.0,False,False,2491.0
Earth,False,P,CAN,24.0,False,True,1095.0
Europa,True,S,TRA,35.0,False,True,0.0
Earth,True,P,PSO,13.0,False,True,0.0
Earth,True,P,TRA,11.0,False,True,0.0
Mars,True,S,TRA,34.0,False,True,1074.0
Mars,True,P,TRA,43.0,False,True,0.0
Mars,True,P,TRA,36.0,False,True,0.0
Earth,False,P,PSO,22.0,False,False,690.0
Europa,False,S,TRA,56.0,False,True,5761.0
Mars,True,S,TRA,34.0,False,True,0.0
Earth,False,S,TRA,46.0,False,False,1779.0
Mars,False,P,PSO,43.0,False,True,1562.0
Earth,False,P,CAN,25.0,False,True,1435.0
Europa,False,P,TRA,26.0,False,False,4767.0
Earth,False,P,CAN,14.0,False,False,1434.0
Earth,False,S,TRA,63.0,False,True,785.0
Mars,False,P,TRA,29.0,False,False,1299.0
Mars,True,P,PSO,45.0,False,True,0.0
Earth,True,S,TRA,15.0,False,True,708.0
Mars,False,S,TRA,19.0,False,True,3149.0
Earth,False,P,TRA,53.0,False,False,1618.0
Mars,False,S,TRA,45.0,False,False,1157.0
Europa,False,S,CAN,41.0,False,True,2482.0
Mars,False,P,TRA,68.0,True,False,2365.0
Mars,True,P,TRA,5.0,False,True,0.0
Mars,False,P,TRA,27.0,True,True,940.0
Earth,False,P,CAN,20.0,False,True,1283.0
Earth,False,S,TRA,54.0,True,False,2005.0
Earth,False,S,TRA,18.0,False,False,804.0
Europa,False,P,CAN,45.0,False,True,6665.0
Europa,True,S,TRA,26.0,False,True,3552.0
Europa,False,S,TRA,37.0,False,True,14547.0
Earth,False,P,TRA,30.0,False,False,778.0
Mars,False,P,TRA,51.0,True,False,5014.0
Mars,True,P,TRA,3.0,False,True,0.0
Mars,True,P,TRA,3.0,False,True,0.0
Earth,False,P,TRA,19.0,False,False,2111.0
Earth,False,S,TRA,19.0,False,False,789.0
Earth,False,S,TRA,6.0,False,True,0.0
Earth,False,S,CAN,4.0,False,True,0.0
Europa,False,S,TRA,23.0,False,False,3552.0
Earth,False,S,TRA,37.0,False,False,1449.0
Mars,False,S,CAN,18.0,False,False,1450.0
Earth,False,S,PSO,29.0,False,False,708.0
Earth,False,P,TRA,25.0,False,False,787.0
Earth,False,P,TRA,52.0,False,False,2106.0
Mars,True,S,TRA,24.0,False,False,1074.0
Mars,False,S,TRA,0.0,False,True,1074.0
Earth,False,P,PSO,25.0,False,False,653.0
Europa,True,P,TRA,26.0,False,True,0.0
Europa,False,P,PSO,32.0,True,False,18692.0
Earth,False,P,TRA,58.0,False,False,1934.0
Earth,False,P,TRA,44.0,False,False,1154.0
Earth,False,P,TRA,41.0,False,False,908.0
Earth,False,S,TRA,24.0,False,True,810.0
Earth,True,P,TRA,41.0,False,True,0.0
Earth,True,P,PSO,23.0,False,True,0.0
Europa,False,S,TRA,27.0,False,False,9490.0
Europa,True,S,CAN,61.0,False,True,0.0
Earth,False,P,TRA,18.0,False,True,794.0
Earth,True,S,TRA,18.0,False,True,0.0
Europa,True,S,TRA,29.0,False,True,0.0
Europa,True,S,CAN,15.0,False,True,0.0
Earth,False,S,CAN,12.0,False,True,0.0
Earth,False,S,PSO,40.0,False,False,766.0
Earth,False,P,TRA,19.0,False,True,1169.0
Mars,True,S,TRA,18.0,False,True,0.0
Europa,False,P,TRA,48.0,True,False,15601.0
Europa,False,P,CAN,37.0,False,False,3552.0
Earth,False,S,TRA,35.0,False,False,901.0
Earth,False,P,TRA,29.0,False,False,758.0
Earth,False,S,TRA,54.0,False,False,787.0
Earth,True,S,TRA,26.0,False,False,0.0
Earth,False,P,TRA,22.0,False,True,1608.0
Earth,True,P,PSO,18.0,False,True,0.0
Earth,False,P,TRA,26.0,False,True,792.0
Earth,False,S,PSO,19.0,False,False,599.0
Earth,False,P,TRA,22.0,False,False,864.0
Europa,False,P,TRA,17.0,False,True,0.0
Earth,False,S,TRA,18.0,False,False,776.0
Mars,True,P,CAN,39.0,False,True,0.0
Europa,False,P,TRA,37.0,False,True,8606.0
Europa,True,P,CAN,17.0,False,True,3552.0
Europa,False,P,CAN,25.0,False,False,6810.0
Europa,False,P,TRA,9.0,False,True,0.0
Earth,True,S,CAN,15.0,False,False,0.0
Earth,False,P,TRA,19.0,False,False,804.0
Mars,False,P,TRA,18.0,False,False,3869.0
Mars,False,P,TRA,50.0,True,False,2767.0
Earth,True,S,TRA,14.0,False,False,0.0
Earth,True,P,PSO,19.0,False,False,0.0
Europa,True,S,CAN,33.0,False,True,0.0
Europa,False,P,TRA,23.0,False,True,2369.0
Europa,False,P,TRA,39.0,False,False,3552.0
Earth,False,S,PSO,14.0,False,False,1533.0
Earth,False,P,CAN,14.0,False,False,657.0
Earth,False,S,PSO,45.0,False,True,677.0
Earth,True,S,TRA,22.0,False,True,0.0
Mars,False,P,TRA,36.0,False,True,2222.0
Europa,False,S,TRA,19.0,False,True,0.0
Europa,True,S,TRA,59.0,False,True,0.0
Earth,False,S,TRA,31.0,False,False,2795.0
Europa,True,S,CAN,31.0,False,True,0.0
Europa,False,S,TRA,39.0,False,False,12273.0
Europa,False,S,TRA,28.0,False,True,4012.0
Europa,True,S,TRA,19.0,False,True,0.0
Europa,False,P,TRA,29.0,False,True,2308.0
Earth,True,P,CAN,0.0,False,True,0.0
Earth,False,P,CAN,15.0,False,True,714.0
Earth,False,S,TRA,18.0,False,False,1586.0
Europa,True,S,CAN,49.0,False,True,0.0
Earth,False,S,TRA,36.0,False,True,761.0
Europa,True,S,CAN,40.0,False,True,0.0
Europa,True,S,TRA,56.0,False,True,0.0
Earth,True,S,PSO,67.0,False,True,0.0
Earth,False,P,TRA,44.0,False,False,787.0
Earth,False,S,TRA,17.0,False,False,1007.0
Mars,True,P,TRA,27.0,False,True,0.0
Mars,False,P,TRA,23.0,False,False,1121.0
Mars,False,S,CAN,28.0,False,False,2662.0
Mars,True,S,TRA,54.0,False,True,0.0
Mars,True,S,TRA,26.0,False,True,0.0
Europa,False,P,CAN,40.0,True,False,2916.0
Europa,True,P,TRA,39.0,False,True,0.0
Europa,True,P,CAN,40.0,False,True,0.0
Earth,False,S,PSO,20.0,False,True,736.0
Earth,False,S,TRA,18.0,False,True,809.0
Mars,False,P,TRA,17.0,False,False,5917.0
Europa,True,P,CAN,35.0,False,True,0.0
Earth,False,S,TRA,31.0,False,False,769.0
Earth,False,P,TRA,40.0,False,False,882.0
Europa,True,S,PSO,50.0,False,True,0.0
Earth,False,S,TRA,21.0,False,False,799.0
Earth,False,P,TRA,29.0,False,False,792.0
Europa,False,S,CAN,63.0,False,True,5559.0
Mars,False,P,TRA,19.0,False,True,1325.0
Mars,False,P,TRA,36.0,False,False,1765.0
Earth,False,P,CAN,48.0,False,False,933.0
Europa,False,P,TRA,33.0,False,False,3453.0
Mars,False,S,TRA,28.0,False,False,2708.0
Earth,False,P,TRA,39.0,False,False,848.0
Earth,True,S,TRA,27.0,False,True,0.0
Europa,True,S,CAN,58.0,False,True,0.0
Europa,True,S,CAN,44.0,False,True,3552.0
Earth,True,P,TRA,23.0,False,True,0.0
Earth,False,P,CAN,21.0,False,True,654.0
Europa,False,P,CAN,53.0,False,False,11621.0
Europa,True,P,TRA,14.0,False,True,0.0
Earth,True,P,PSO,17.0,False,True,0.0
Europa,False,S,CAN,25.0,False,True,18267.0
Europa,False,S,CAN,44.0,True,False,4002.0
Europa,False,S,CAN,24.0,False,True,4435.0
Earth,False,S,TRA,24.0,False,False,810.0
Earth,True,S,TRA,24.0,False,True,0.0
Earth,True,S,TRA,0.0,False,True,0.0
Earth,True,S,CAN,7.0,False,False,0.0
Earth,True,S,PSO,3.0,False,True,0.0
Earth,False,S,TRA,18.0,False,True,806.0
Earth,True,S,TRA,4.0,False,False,0.0
Europa,True,S,CAN,40.0,False,True,0.0
Earth,True,S,TRA,16.0,False,False,0.0
Europa,True,S,CAN,25.0,False,True,0.0
Earth,True,S,TRA,10.0,False,True,0.0
Earth,True,P,TRA,40.0,False,True,0.0
Mars,True,P,TRA,19.0,False,True,0.0
Europa,True,P,CAN,15.0,False,True,0.0
Earth,False,P,TRA,24.0,False,False,708.0
Mars,True,S,TRA,21.0,False,True,0.0
Earth,False,S,TRA,29.0,False,False,738.0
Mars,False,S,TRA,37.0,True,False,2788.0
Earth,True,S,PSO,49.0,False,False,0.0
Earth,False,P,TRA,42.0,False,False,1817.0
Earth,True,P,TRA,54.0,False,True,708.0
Earth,True,P,TRA,33.0,False,False,0.0
Europa,False,P,TRA,27.0,False,False,7792.0
Earth,True,S,TRA,53.0,False,False,0.0
Earth,False,S,TRA,28.0,False,True,900.0
Europa,False,S,TRA,24.0,False,True,6525.0
Earth,False,P,PSO,20.0,False,False,1184.0
Earth,False,P,TRA,0.0,False,False,0.0
Earth,False,P,TRA,24.0,False,False,693.0
Earth,False,P,TRA,28.0,False,True,0.0
Mars,True,P,TRA,42.0,False,True,0.0
Europa,False,S,CAN,32.0,True,False,3364.0
Europa,False,P,TRA,36.0,False,True,3394.0
Europa,False,P,TRA,40.0,False,True,0.0
Earth,False,P,TRA,30.0,False,False,708.0
Mars,False,P,TRA,34.0,False,False,1013.0
Mars,False,P,TRA,37.0,False,False,1120.0
Europa,False,S,TRA,41.0,False,True,0.0
Europa,True,S,CAN,25.0,False,True,0.0
Mars,False,P,TRA,39.0,False,True,1148.0
Earth,False,P,CAN,0.0,False,True,0.0
Mars,False,P,TRA,54.0,False,False,1288.0
Earth,True,P,TRA,16.0,False,False,0.0
Earth,False,S,TRA,0.0,False,True,0.0
Earth,True,S,TRA,13.0,False,True,708.0
Mars,False,S,TRA,46.0,False,False,1074.0
Earth,False,P,TRA,23.0,False,False,1784.0
Earth,False,S,TRA,18.0,False,False,696.0
Earth,False,P,PSO,27.0,False,False,2721.0
Earth,True,P,PSO,24.0,False,False,708.0
Europa,False,P,TRA,27.0,False,True,6751.0
Earth,False,P,TRA,24.0,False,False,1783.0
Europa,False,S,TRA,25.0,True,True,4301.0
Europa,True,S,TRA,30.0,False,True,0.0
Earth,False,P,TRA,19.0,False,False,1800.0
Earth,False,P,CAN,18.0,False,False,658.0
Europa,True,P,CAN,49.0,False,True,0.0
Earth,False,P,TRA,64.0,False,False,907.0
Mars,True,S,TRA,26.0,False,True,0.0
Earth,False,P,CAN,53.0,False,False,800.0
Mars,False,P,TRA,27.0,False,True,2709.0
Europa,True,P,TRA,27.0,False,True,0.0
Mars,False,S,TRA,25.0,False,False,704.0
Earth,False,S,CAN,33.0,False,True,660.0
Europa,False,S,TRA,27.0,False,False,7670.0
Europa,True,P,CAN,20.0,False,True,0.0
Europa,True,P,CAN,39.0,False,True,0.0
Mars,False,P,TRA,27.0,False,False,2114.0
Mars,True,S,TRA,19.0,False,True,0.0
Earth,False,P,TRA,22.0,False,False,608.0
Earth,False,S,TRA,3.0,False,False,0.0
Earth,False,S,TRA,24.0,False,False,787.0
Mars,True,S,TRA,41.0,False,True,0.0
Mars,True,S,TRA,18.0,False,True,0.0
Earth,False,P,TRA,63.0,False,False,1020.0
Europa,False,S,TRA,19.0,False,False,6307.0
Europa,True,S,TRA,39.0,False,True,0.0
Europa,True,P,CAN,27.0,False,True,0.0
Mars,False,P,TRA,41.0,False,False,1074.0
Europa,False,S,TRA,44.0,False,False,1812.0
Europa,False,S,TRA,39.0,True,False,2487.0
Mars,True,P,CAN,29.0,False,True,0.0
Mars,False,P,TRA,37.0,False,False,2384.0
Europa,True,P,CAN,41.0,False,True,0.0
Earth,False,S,PSO,18.0,False,False,747.0
Earth,True,P,CAN,23.0,False,False,0.0
Europa,False,S,CAN,55.0,False,True,4586.0
Earth,True,P,TRA,21.0,False,True,0.0
Europa,True,S,TRA,28.0,False,True,0.0
Europa,False,S,TRA,43.0,False,True,9973.0
Earth,False,S,PSO,32.0,False,False,707.0
Earth,False,P,TRA,23.0,False,True,791.0
Earth,True,P,CAN,5.0,False,True,0.0
Earth,False,S,CAN,14.0,False,False,852.0
Earth,False,P,TRA,24.0,False,False,1584.0
Earth,True,S,PSO,22.0,False,True,0.0
Earth,False,S,TRA,14.0,False,True,634.0
Earth,False,P,TRA,20.0,False,False,791.0
Earth,False,S,TRA,17.0,False,False,1008.0
Earth,False,S,CAN,20.0,False,False,1235.0
Earth,False,S,TRA,22.0,False,True,708.0
Earth,True,P,TRA,15.0,False,True,0.0
Mars,False,P,CAN,67.0,False,True,1719.0
Europa,False,P,CAN,28.0,False,False,6527.0
Europa,False,P,TRA,57.0,False,False,6137.0
Earth,True,P,PSO,21.0,False,True,0.0
Mars,False,S,TRA,34.0,False,False,1578.0
Mars,True,S,TRA,17.0,False,False,0.0
Earth,False,P,CAN,33.0,False,True,677.0
Europa,False,S,CAN,33.0,False,False,17662.0
Europa,False,S,TRA,28.0,False,False,5931.0
Mars,True,S,TRA,18.0,False,True,0.0
Mars,True,P,TRA,28.0,False,True,0.0
Earth,False,S,TRA,13.0,False,False,845.0
Earth,False,P,TRA,38.0,False,False,3417.0
Europa,False,S,CAN,39.0,False,False,3552.0
Europa,True,P,TRA,18.0,False,True,0.0
Earth,False,S,PSO,43.0,False,False,648.0
Earth,False,S,TRA,32.0,False,False,708.0
Earth,True,S,TRA,29.0,False,False,0.0
Mars,False,S,CAN,45.0,False,False,1140.0
Mars,True,S,TRA,25.0,False,True,0.0
Earth,False,S,CAN,64.0,False,False,702.0
Earth,False,P,TRA,18.0,False,False,2141.0
Earth,False,P,TRA,44.0,False,False,792.0
Earth,True,P,TRA,15.0,False,True,708.0
Earth,False,P,CAN,21.0,False,False,4393.0
Mars,False,P,TRA,33.0,False,False,2598.0
Earth,False,P,CAN,3.0,False,False,0.0
Earth,True,P,CAN,19.0,False,True,0.0
Earth,False,P,TRA,37.0,False,False,0.0
Earth,False,P,CAN,24.0,False,False,689.0
Earth,False,P,TRA,26.0,False,False,708.0
Mars,True,S,TRA,26.0,False,True,1074.0
Mars,True,S,TRA,26.0,False,True,1074.0
Earth,False,S,TRA,22.0,False,False,1499.0
Mars,False,S,TRA,26.0,False,False,1383.0
Earth,False,P,TRA,27.0,False,False,880.0
Earth,False,S,PSO,27.0,False,True,605.0
Earth,False,S,PSO,37.0,False,True,925.0
Earth,True,P,TRA,22.0,False,False,0.0
Earth,False,P,CAN,24.0,False,True,809.0
Earth,False,S,TRA,23.0,False,False,769.0
Earth,False,P,PSO,18.0,False,False,1075.0
Earth,True,S,TRA,28.0,False,False,0.0
Earth,True,S,TRA,4.0,False,True,0.0
Earth,True,S,PSO,23.0,False,True,0.0
Earth,True,S,PSO,2.0,False,True,0.0
Earth,False,S,TRA,46.0,False,False,708.0
Earth,False,S,TRA,0.0,False,False,0.0
Mars,False,P,TRA,16.0,False,False,1149.0
Mars,False,S,TRA,19.0,False,False,1940.0
Europa,False,S,CAN,34.0,False,False,7003.0
Europa,False,S,TRA,34.0,False,True,4338.0
Earth,False,S,TRA,24.0,False,False,1817.0
Earth,True,S,PSO,28.0,False,False,0.0
Europa,True,S,CAN,44.0,False,True,0.0
Europa,True,S,TRA,35.0,False,True,0.0
Earth,False,P,TRA,20.0,False,False,0.0
Earth,False,S,PSO,18.0,False,False,661.0
Earth,False,P,PSO,43.0,False,False,5281.0
Earth,False,P,PSO,48.0,False,False,743.0
Mars,False,S,TRA,46.0,False,True,1298.0
Mars,True,P,TRA,75.0,False,True,0.0
Europa,True,S,CAN,24.0,False,True,0.0
Earth,False,P,TRA,34.0,False,False,907.0
Mars,False,P,TRA,29.0,False,False,1687.0
Mars,True,S,TRA,46.0,False,True,0.0
Earth,False,S,TRA,22.0,False,False,621.0
Mars,True,S,TRA,42.0,False,False,0.0
Mars,True,P,TRA,46.0,False,True,0.0
Earth,False,P,TRA,15.0,False,False,987.0
Earth,False,S,TRA,42.0,False,False,2014.0
Mars,False,S,TRA,31.0,False,False,1298.0
Mars,True,S,TRA,9.0,False,True,0.0
Earth,False,S,TRA,34.0,False,False,776.0
Earth,False,P,TRA,21.0,False,False,845.0
Earth,False,P,CAN,16.0,False,False,874.0
Earth,False,P,TRA,40.0,False,False,828.0
Earth,False,S,TRA,23.0,False,True,1288.0
Earth,True,P,TRA,6.0,False,False,0.0
Earth,False,S,TRA,17.0,False,True,2588.0
Earth,False,S,CAN,37.0,False,True,2234.0
Europa,True,S,PSO,30.0,False,True,0.0
Europa,True,S,TRA,32.0,False,True,0.0
Europa,True,S,CAN,41.0,False,True,0.0
Europa,False,P,CAN,43.0,False,False,22177.0
Earth,False,S,CAN,17.0,False,False,6278.0
Europa,True,P,TRA,37.0,False,True,0.0
Earth,True,P,TRA,18.0,False,True,0.0
Earth,False,P,TRA,1.0,False,False,0.0
Earth,False,P,TRA,38.0,False,False,1714.0
Earth,False,P,TRA,25.0,False,False,868.0
Earth,False,P,TRA,6.0,False,False,0.0
Earth,True,P,TRA,1.0,False,True,0.0
Earth,False,P,PSO,7.0,False,True,0.0
Earth,False,P,TRA,24.0,False,False,737.0
Earth,False,P,TRA,19.0,False,True,747.0
Europa,True,S,CAN,26.0,False,True,0.0
Earth,False,P,TRA,49.0,False,False,1757.0
Earth,False,P,TRA,18.0,False,False,705.0
Earth,False,P,TRA,25.0,False,False,722.0
Earth,False,S,TRA,46.0,False,False,708.0
Earth,True,P,TRA,33.0,False,False,0.0
Earth,False,P,TRA,10.0,False,True,0.0
Earth,True,P,TRA,38.0,False,True,0.0
Mars,False,P,TRA,23.0,False,False,2077.0
Earth,True,P,TRA,26.0,False,True,0.0
Earth,False,P,TRA,16.0,False,False,846.0
Earth,False,S,TRA,29.0,False,True,858.0
Europa,True,P,PSO,35.0,False,True,0.0
Earth,False,S,TRA,58.0,False,False,971.0
